Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberry Pi,Classic-McEliece,PQC,KeyGen,745,0.268391,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,745,0.000323,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,745,0.066536,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,746,0.005618,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,746,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,746,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,746,0.051646,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,746,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,746,0.042557,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,746,0.269109,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,746,0.000333,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,746,0.066619,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,747,0.005333,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,747,0.000108,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,747,0.000097,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,747,0.051519,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,747,0.002754,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,747,0.042048,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,747,0.700732,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,747,0.000310,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,747,0.066893,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,748,0.005322,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,748,0.000113,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,748,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,748,0.051721,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,748,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,748,0.042223,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,748,0.354931,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,748,0.000354,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,748,0.066504,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,749,0.005417,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,749,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,749,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,749,0.051653,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,749,0.004046,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,749,0.063541,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,749,0.193050,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,749,0.000364,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,749,0.066516,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,750,0.005741,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,750,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,750,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,750,0.051606,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,750,0.002774,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,750,0.042457,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,750,0.181920,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,750,0.000310,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,750,0.066544,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,751,0.005478,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,751,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,751,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,751,0.051430,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,751,0.002761,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,751,0.042486,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,751,1.219648,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,751,0.000385,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,751,0.066528,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,752,0.005396,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,752,0.000110,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,752,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,752,0.051480,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,752,0.002753,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,752,0.041998,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,752,1.306509,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,752,0.000330,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,752,0.066620,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,753,0.008178,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,753,0.000169,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,753,0.000132,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,753,0.077121,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,753,0.004147,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,753,0.042692,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,753,0.527619,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,753,0.000330,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,753,0.066509,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,754,0.005492,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,754,0.000109,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,754,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,754,0.051535,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,754,0.002753,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,754,0.042275,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,754,0.354724,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,754,0.000347,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,754,0.066594,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,755,0.005339,6260,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,755,0.000110,6260,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,755,0.000096,6260,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,755,0.052538,6260,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,755,0.002769,6260,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,755,0.042303,6260,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,755,0.528241,6260,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,755,0.000335,6260,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,755,0.066532,6260,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,756,0.005518,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,756,0.000114,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,756,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,756,0.051577,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,756,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,756,0.042479,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,756,0.441540,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,756,0.000335,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,756,0.066581,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,757,0.005784,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,757,0.000111,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,757,0.000093,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,757,0.051605,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,757,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,757,0.041968,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,757,0.354967,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,757,0.000339,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,757,0.066843,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,758,0.005287,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,758,0.000112,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,758,0.000100,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,758,0.051489,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,758,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,758,0.059095,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,758,0.198152,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,758,0.000335,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,758,0.066533,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,759,0.005402,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,759,0.000109,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,759,0.000096,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,759,0.051429,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,759,0.002750,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,759,0.042653,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,759,0.356200,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,759,0.000313,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,759,0.066499,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,760,0.005394,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,760,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,760,0.000088,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,760,0.051586,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,760,0.002767,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,760,0.042137,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,760,0.441358,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,760,0.000298,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,760,0.066498,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,761,0.005331,6380,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,761,0.000116,6380,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,761,0.000089,6380,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,761,0.051387,6380,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,761,0.002759,6380,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,761,0.042321,6380,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,761,0.527273,6380,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,761,0.000297,6380,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,761,0.066496,6380,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,762,0.005308,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,762,0.000110,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,762,0.000096,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,762,0.051361,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,762,0.002749,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,762,0.042153,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,762,0.441112,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,762,0.000302,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,762,0.066534,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,763,0.005404,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,763,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,763,0.000096,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,763,0.051373,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,763,0.002761,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,763,0.042247,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,763,0.388893,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,763,0.000509,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,763,0.067347,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,764,0.005252,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,764,0.000109,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,764,0.000096,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,764,0.054324,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,764,0.002754,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,764,0.042889,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,764,0.268313,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,764,0.000329,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,764,0.066512,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,765,0.005335,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,765,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,765,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,765,0.051807,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,765,0.002755,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,765,0.042367,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,765,0.182021,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,765,0.000297,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,765,0.066514,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,766,0.005293,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,766,0.000114,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,766,0.000088,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,766,0.051581,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,766,0.002783,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,766,0.042458,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,766,0.528089,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,766,0.000344,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,766,0.066530,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,767,0.005352,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,767,0.000118,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,767,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,767,0.051424,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,767,0.002751,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,767,0.042453,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,767,0.441972,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,767,0.000314,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,767,0.066509,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,768,0.005322,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,768,0.000108,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,768,0.000089,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,768,0.051437,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,768,0.002751,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,768,0.042160,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,768,0.528294,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,768,0.000345,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,768,0.066490,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,769,0.008262,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,769,0.000160,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,769,0.000141,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,769,0.065002,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,769,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,769,0.042124,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,769,0.268286,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,769,0.000340,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,769,0.066553,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,770,0.005741,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,770,0.000115,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,770,0.000088,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,770,0.051587,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,770,0.002765,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,770,0.042198,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,770,0.182275,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,770,0.000358,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,770,0.066516,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,771,0.005307,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,771,0.000116,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,771,0.000089,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,771,0.052814,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,771,0.002773,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,771,0.042145,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,771,0.874794,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,771,0.000329,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,771,0.066531,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,772,0.005524,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,772,0.000109,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,772,0.000100,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,772,0.051579,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,772,0.002753,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,772,0.042266,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,772,0.268215,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,772,0.000349,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,772,0.066542,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,773,0.005305,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,773,0.000110,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,773,0.000096,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,773,0.052573,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,773,0.002797,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,773,0.042252,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,773,0.355001,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,773,0.000310,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,773,0.066625,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,774,0.005282,6384,98%
Raspberry Pi,Kyber-768,PQC,Encapsulation,774,0.000115,6384,98%
Raspberry Pi,Kyber-768,PQC,Decapsulation,774,0.000088,6384,98%
Raspberry Pi,BIKE-L1,PQC,KeyGen,774,0.051508,6384,98%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,774,0.002750,6384,98%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,774,0.042364,6384,98%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,774,0.181951,6384,98%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,774,0.000332,6384,98%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,774,0.095195,6384,98%
Raspberry Pi,Kyber-768,PQC,KeyGen,775,0.005285,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,775,0.000108,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,775,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,775,0.051516,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,775,0.002767,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,775,0.042086,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,775,0.354626,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,775,0.000332,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,775,0.066525,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,776,0.005279,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,776,0.000113,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,776,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,776,0.051664,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,776,0.002767,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,776,0.042074,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,776,0.354831,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,776,0.000340,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,776,0.066558,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,777,0.005390,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,777,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,777,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,777,0.051386,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,777,0.002753,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,777,0.042012,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,777,0.441498,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,777,0.000339,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,777,0.066502,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,778,0.005366,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,778,0.000110,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,778,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,778,0.051527,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,778,0.002754,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,778,0.042125,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,778,0.701498,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,778,0.000344,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,778,0.066560,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,779,0.005420,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,779,0.000109,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,779,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,779,0.051542,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,779,0.002756,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,779,0.042601,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,779,0.270406,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,779,0.000322,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,779,0.066615,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,780,0.005312,6124,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,780,0.000108,6124,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,780,0.000099,6124,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,780,0.052332,6124,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,780,0.002774,6124,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,780,0.042402,6124,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,780,0.269078,6124,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,780,0.000402,6124,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,780,0.066509,6124,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,781,0.005237,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,781,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,781,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,781,0.051536,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,781,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,781,0.042053,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,781,0.441491,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,781,0.000358,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,781,0.066555,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,782,0.005320,6264,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,782,0.000117,6264,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,782,0.000089,6264,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,782,0.051518,6264,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,782,0.002765,6264,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,782,0.042006,6264,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,782,0.268842,6264,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,782,0.000334,6264,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,782,0.066552,6264,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,783,0.005483,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,783,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,783,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,783,0.051446,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,783,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,783,0.042268,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,783,0.182049,6392,99%
