Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberri Pi,ML-DSA-44,PQC,Sign,872,0.000352,5876,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,872,0.000166,5876,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,872,0.016710,5876,98%
Raspberri Pi,Falcon-512,PQC,Sign,872,0.000904,5876,98%
Raspberri Pi,Falcon-512,PQC,Verify,872,0.000174,5876,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,872,0.002915,5876,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,872,0.063970,5876,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,872,0.003807,5876,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,873,0.005496,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,873,0.000273,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,873,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,873,0.023407,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,873,0.000947,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,873,0.000116,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,873,0.002759,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,873,0.063868,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,873,0.003857,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,874,0.005594,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,874,0.000412,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,874,0.000165,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,874,0.040220,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,874,0.000846,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,874,0.000126,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,874,0.002738,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,874,0.064055,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,874,0.003868,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,875,0.005634,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,875,0.000336,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,875,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,875,0.022585,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,875,0.000951,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,875,0.000119,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,875,0.002766,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,875,0.081290,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,875,0.005557,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,876,0.005717,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,876,0.000762,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,876,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,876,0.021380,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,876,0.000940,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,876,0.000118,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,876,0.002766,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,876,0.063871,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,876,0.003811,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,877,0.005562,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,877,0.000407,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,877,0.000166,5864,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,877,0.022888,5864,100%
Raspberri Pi,Falcon-512,PQC,Sign,877,0.000996,5864,100%
Raspberri Pi,Falcon-512,PQC,Verify,877,0.000117,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,877,0.002754,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,877,0.063878,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,877,0.003813,5864,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,878,0.005577,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,878,0.000418,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,878,0.000170,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,878,0.021196,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,878,0.001020,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,878,0.000122,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,878,0.002753,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,878,0.063817,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,878,0.003845,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,879,0.005809,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,879,0.000344,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,879,0.000170,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,879,0.048173,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,879,0.000908,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,879,0.000114,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,879,0.002753,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,879,0.063761,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,879,0.003856,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,880,0.005498,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,880,0.000498,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,880,0.000167,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,880,0.028897,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,880,0.000878,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,880,0.000117,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,880,0.002743,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,880,0.063840,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,880,0.003884,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,881,0.005521,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,881,0.000350,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,881,0.000167,5752,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,881,0.020007,5752,99%
Raspberri Pi,Falcon-512,PQC,Sign,881,0.001001,5752,99%
Raspberri Pi,Falcon-512,PQC,Verify,881,0.000149,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,881,0.002860,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,881,0.063919,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,881,0.003830,5752,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,882,0.005641,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,882,0.000420,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,882,0.000166,5864,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,882,0.022042,5864,100%
Raspberri Pi,Falcon-512,PQC,Sign,882,0.001001,5864,100%
Raspberri Pi,Falcon-512,PQC,Verify,882,0.000119,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,882,0.002760,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,882,0.063777,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,882,0.003677,5864,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,883,0.005680,5736,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,883,0.000484,5736,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,883,0.000167,5736,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,883,0.020527,5736,98%
Raspberri Pi,Falcon-512,PQC,Sign,883,0.001037,5736,98%
Raspberri Pi,Falcon-512,PQC,Verify,883,0.000120,5736,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,883,0.002753,5736,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,883,0.063840,5736,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,883,0.003833,5736,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,884,0.005627,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,884,0.000460,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,884,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,884,0.018585,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,884,0.000877,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,884,0.000193,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,884,0.002787,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,884,0.063837,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,884,0.003981,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,885,0.005982,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,885,0.000506,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,885,0.000170,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,885,0.027580,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,885,0.000930,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,885,0.000115,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,885,0.002743,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,885,0.063847,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,885,0.003868,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,886,0.005539,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,886,0.001153,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,886,0.000168,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,886,0.044133,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,886,0.000867,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,886,0.000114,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,886,0.002758,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,886,0.063780,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,886,0.003886,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,887,0.005599,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,887,0.001036,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,887,0.000168,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,887,0.037545,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,887,0.000848,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,887,0.000115,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,887,0.002788,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,887,0.063810,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,887,0.003972,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,888,0.005546,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,888,0.000403,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,888,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,888,0.031032,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,888,0.000879,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,888,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,888,0.002756,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,888,0.063868,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,888,0.003810,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,889,0.005571,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,889,0.000467,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,889,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,889,0.016593,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,889,0.000914,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,889,0.000157,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,889,0.002825,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,889,0.064091,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,889,0.003758,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,890,0.005564,5740,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,890,0.000272,5740,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,890,0.000169,5740,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,890,0.026018,5740,98%
Raspberri Pi,Falcon-512,PQC,Sign,890,0.000898,5740,98%
Raspberri Pi,Falcon-512,PQC,Verify,890,0.000115,5740,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,890,0.002745,5740,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,890,0.063812,5740,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,890,0.003901,5740,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,891,0.005527,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,891,0.000337,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,891,0.000166,5752,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,891,0.023520,5752,99%
Raspberri Pi,Falcon-512,PQC,Sign,891,0.000941,5752,99%
Raspberri Pi,Falcon-512,PQC,Verify,891,0.000115,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,891,0.002765,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,891,0.063952,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,891,0.003942,5752,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,892,0.005796,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,892,0.000609,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,892,0.000166,5752,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,892,0.021036,5752,98%
Raspberri Pi,Falcon-512,PQC,Sign,892,0.001039,5752,98%
Raspberri Pi,Falcon-512,PQC,Verify,892,0.000123,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,892,0.002753,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,892,0.063845,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,892,0.003780,5752,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,893,0.005649,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,893,0.000960,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,893,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,893,0.022644,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,893,0.000965,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,893,0.000116,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,893,0.002837,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,893,0.063943,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,893,0.003855,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,894,0.005576,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,894,0.000267,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,894,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,894,0.018726,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,894,0.000914,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,894,0.000177,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,894,0.002898,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,894,0.064053,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,894,0.003880,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,895,0.005496,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,895,0.000329,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,895,0.000169,5872,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,895,0.018867,5872,100%
Raspberri Pi,Falcon-512,PQC,Sign,895,0.000873,5872,100%
Raspberri Pi,Falcon-512,PQC,Verify,895,0.000113,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,895,0.002787,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,895,0.063957,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,895,0.003872,5872,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,896,0.008105,5864,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,896,0.000516,5864,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,896,0.000250,5864,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,896,0.026212,5864,99%
Raspberri Pi,Falcon-512,PQC,Sign,896,0.001261,5864,99%
Raspberri Pi,Falcon-512,PQC,Verify,896,0.000168,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,896,0.004122,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,896,0.069756,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,896,0.003933,5864,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,897,0.005591,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,897,0.000416,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,897,0.000169,5872,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,897,0.021870,5872,100%
Raspberri Pi,Falcon-512,PQC,Sign,897,0.000974,5872,100%
Raspberri Pi,Falcon-512,PQC,Verify,897,0.000119,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,897,0.002772,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,897,0.063941,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,897,0.003720,5872,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,898,0.005588,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,898,0.000267,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,898,0.000167,5752,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,898,0.021657,5752,99%
Raspberri Pi,Falcon-512,PQC,Sign,898,0.001033,5752,99%
Raspberri Pi,Falcon-512,PQC,Verify,898,0.000115,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,898,0.002744,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,898,0.063834,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,898,0.003903,5752,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,899,0.005762,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,899,0.000579,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,899,0.000165,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,899,0.039215,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,899,0.000870,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,899,0.000114,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,899,0.002754,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,899,0.063823,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,899,0.003830,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,900,0.006023,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,900,0.000434,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,900,0.000169,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,900,0.018862,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,900,0.000949,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,900,0.000138,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,900,0.002788,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,900,0.063871,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,900,0.003820,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,901,0.005630,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,901,0.000951,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,901,0.000170,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,901,0.026450,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,901,0.000875,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,901,0.000114,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,901,0.002754,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,901,0.063931,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,901,0.003903,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,902,0.005528,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,902,0.000584,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,902,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,902,0.020666,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,902,0.001139,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,902,0.000124,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,902,0.002759,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,902,0.063901,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,902,0.003780,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,903,0.005562,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,903,0.000805,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,903,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,903,0.063949,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,903,0.000900,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,903,0.000113,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,903,0.002753,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,903,0.063790,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,903,0.003769,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,904,0.005675,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,904,0.000392,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,904,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,904,0.016672,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,904,0.000921,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,904,0.000192,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,904,0.002900,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,904,0.063863,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,904,0.003946,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,905,0.005532,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,905,0.000323,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,905,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,905,0.022846,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,905,0.000881,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,905,0.000114,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,905,0.002767,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,905,0.063825,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,905,0.003766,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,906,0.005560,5872,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,906,0.000877,5872,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,906,0.000170,5872,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,906,0.024289,5872,98%
Raspberri Pi,Falcon-512,PQC,Sign,906,0.000913,5872,98%
Raspberri Pi,Falcon-512,PQC,Verify,906,0.000115,5872,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,906,0.002761,5872,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,906,0.080197,5872,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,906,0.005656,5872,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,907,0.006122,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,907,0.001073,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,907,0.000165,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,907,0.024928,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,907,0.001011,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,907,0.000116,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,907,0.002742,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,907,0.063806,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,907,0.003712,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,908,0.005748,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,908,0.000267,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,908,0.000167,5868,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,908,0.030905,5868,99%
Raspberri Pi,Falcon-512,PQC,Sign,908,0.000889,5868,99%
Raspberri Pi,Falcon-512,PQC,Verify,908,0.000115,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,908,0.002756,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,908,0.063781,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,908,0.003689,5868,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,909,0.005564,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,909,0.000330,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,909,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,909,0.017228,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,909,0.001173,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,909,0.000133,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,909,0.002796,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,909,0.064033,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,909,0.003920,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,910,0.005631,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,910,0.000268,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,910,0.000167,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,910,0.022064,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,910,0.000999,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,910,0.000117,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,910,0.002748,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,910,0.063851,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,910,0.003947,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,911,0.005570,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,911,0.000477,5880,99%
